GITTER_ID_1km;x_mp_1km;y_mp_1km;Einwohner
CRS3035RES1000mN3237000E4174000;4174500;3237500;24
CRS3035RES1000mN3237000E4175000;4175500;3237500;30
CRS3035RES1000mN3237000E4176000;4176500;3237500;73
CRS3035RES1000mN3237000E4177000;4177500;3237500;131
CRS3035RES1000mN3237000E4178000;4178500;3237500;29
CRS3035RES1000mN3237000E4179000;4179500;3237500;30
CRS3035RES1000mN3237000E4180000;4180500;3237500;916
CRS3035RES1000mN3237000E4181000;4181500;3237500;460
CRS3035RES1000mN3237000E4182000;4182500;3237500;374
CRS3035RES1000mN3237000E4183000;4183500;3237500;235
CRS3035RES1000mN3237000E4184000;4184500;3237500;124
CRS3035RES1000mN3237000E4185000;4185500;3237500;606
CRS3035RES1000mN3237000E4186000;4186500;3237500;962
CRS3035RES1000mN3237000E4187000;4187500;3237500;68
CRS3035RES1000mN3237000E4188000;4188500;3237500;107
CRS3035RES1000mN3237000E4189000;4189500;3237500;383
CRS3035RES1000mN3237000E4190000;4190500;3237500;169
CRS3035RES1000mN3237000E4191000;4191500;3237500;5
CRS3035RES1000mN3237000E4192000;4192500;3237500;38
CRS3035RES1000mN3237000E4193000;4193500;3237500;13
CRS3035RES1000mN3237000E4194000;4194500;3237500;37
CRS3035RES1000mN3237000E4195000;4195500;3237500;863
CRS3035RES1000mN3237000E4196000;4196500;3237500;797
CRS3035RES1000mN3237000E4197000;4197500;3237500;71
CRS3035RES1000mN3237000E4198000;4198500;3237500;73
CRS3035RES1000mN3237000E4199000;4199500;3237500;15
CRS3035RES1000mN3237000E4200000;4200500;3237500;37
CRS3035RES1000mN3237000E4202000;4202500;3237500;48
CRS3035RES1000mN3237000E4203000;4203500;3237500;1433
CRS3035RES1000mN3237000E4204000;4204500;3237500;754
CRS3035RES1000mN3237000E4205000;4205500;3237500;106
CRS3035RES1000mN3237000E4206000;4206500;3237500;340
CRS3035RES1000mN3237000E4207000;4207500;3237500;9
CRS3035RES1000mN3237000E4208000;4208500;3237500;6
CRS3035RES1000mN3237000E4210000;4210500;3237500;10
CRS3035RES1000mN3237000E4211000;4211500;3237500;486
CRS3035RES1000mN3237000E4212000;4212500;3237500;263
CRS3035RES1000mN3237000E4213000;4213500;3237500;30
CRS3035RES1000mN3237000E4214000;4214500;3237500;43
CRS3035RES1000mN3237000E4215000;4215500;3237500;9
CRS3035RES1000mN3237000E4216000;4216500;3237500;70
CRS3035RES1000mN3237000E4217000;4217500;3237500;85
CRS3035RES1000mN3237000E4218000;4218500;3237500;40
CRS3035RES1000mN3237000E4219000;4219500;3237500;540
CRS3035RES1000mN3237000E4220000;4220500;3237500;183
CRS3035RES1000mN3237000E4221000;4221500;3237500;77
CRS3035RES1000mN3237000E4222000;4222500;3237500;69
CRS3035RES1000mN3237000E4223000;4223500;3237500;346
CRS3035RES1000mN3237000E4224000;4224500;3237500;51
CRS3035RES1000mN3237000E4225000;4225500;3237500;335
CRS3035RES1000mN3237000E4226000;4226500;3237500;1082
CRS3035RES1000mN3237000E4227000;4227500;3237500;1221
CRS3035RES1000mN3237000E4228000;4228500;3237500;267
CRS3035RES1000mN3237000E4229000;4229500;3237500;86
CRS3035RES1000mN3237000E4230000;4230500;3237500;52
CRS3035RES1000mN3237000E4231000;4231500;3237500;24
CRS3035RES1000mN3237000E4232000;4232500;3237500;626
CRS3035RES1000mN3237000E4233000;4233500;3237500;156
CRS3035RES1000mN3237000E4234000;4234500;3237500;169
CRS3035RES1000mN3237000E4235000;4235500;3237500;421
CRS3035RES1000mN3237000E4236000;4236500;3237500;136
CRS3035RES1000mN3237000E4237000;4237500;3237500;218
CRS3035RES1000mN3237000E4238000;4238500;3237500;342
CRS3035RES1000mN3237000E4239000;4239500;3237500;358
CRS3035RES1000mN3237000E4240000;4240500;3237500;436
CRS3035RES1000mN3237000E4241000;4241500;3237500;376
CRS3035RES1000mN3237000E4242000;4242500;3237500;246
CRS3035RES1000mN3237000E4243000;4243500;3237500;18
CRS3035RES1000mN3237000E4244000;4244500;3237500;8
CRS3035RES1000mN3237000E4245000;4245500;3237500;7
CRS3035RES1000mN3237000E4246000;4246500;3237500;120
CRS3035RES1000mN3237000E4247000;4247500;3237500;754
CRS3035RES1000mN3237000E4248000;4248500;3237500;121
CRS3035RES1000mN3237000E4250000;4250500;3237500;8
CRS3035RES1000mN3237000E4251000;4251500;3237500;711
CRS3035RES1000mN3237000E4252000;4252500;3237500;278
CRS3035RES1000mN3237000E4253000;4253500;3237500;159
CRS3035RES1000mN3237000E4254000;4254500;3237500;279
CRS3035RES1000mN3237000E4255000;4255500;3237500;550
CRS3035RES1000mN3237000E4256000;4256500;3237500;392
CRS3035RES1000mN3237000E4257000;4257500;3237500;12
CRS3035RES1000mN3237000E4258000;4258500;3237500;3
CRS3035RES1000mN3237000E4259000;4259500;3237500;1119
CRS3035RES1000mN3237000E4260000;4260500;3237500;838
CRS3035RES1000mN3237000E4261000;4261500;3237500;61
CRS3035RES1000mN3237000E4262000;4262500;3237500;37
CRS3035RES1000mN3237000E4263000;4263500;3237500;14
CRS3035RES1000mN3237000E4264000;4264500;3237500;434
CRS3035RES1000mN3237000E4265000;4265500;3237500;119
CRS3035RES1000mN3237000E4266000;4266500;3237500;102
CRS3035RES1000mN3237000E4267000;4267500;3237500;97
CRS3035RES1000mN3237000E4268000;4268500;3237500;80
CRS3035RES1000mN3237000E4269000;4269500;3237500;3
CRS3035RES1000mN3237000E4272000;4272500;3237500;86
CRS3035RES1000mN3237000E4276000;4276500;3237500;8
CRS3035RES1000mN3237000E4277000;4277500;3237500;300
CRS3035RES1000mN3237000E4278000;4278500;3237500;213
CRS3035RES1000mN3237000E4280000;4280500;3237500;12
CRS3035RES1000mN3237000E4293000;4293500;3237500;3
CRS3035RES1000mN3237000E4294000;4294500;3237500;531
CRS3035RES1000mN3237000E4295000;4295500;3237500;184
CRS3035RES1000mN3237000E4296000;4296500;3237500;43
CRS3035RES1000mN3237000E4297000;4297500;3237500;347
CRS3035RES1000mN3237000E4298000;4298500;3237500;242
CRS3035RES1000mN3237000E4299000;4299500;3237500;13
CRS3035RES1000mN3237000E4302000;4302500;3237500;609
CRS3035RES1000mN3237000E4303000;4303500;3237500;95
CRS3035RES1000mN3237000E4308000;4308500;3237500;7
CRS3035RES1000mN3237000E4309000;4309500;3237500;297
CRS3035RES1000mN3237000E4310000;4310500;3237500;21
CRS3035RES1000mN3237000E4311000;4311500;3237500;1135
CRS3035RES1000mN3237000E4312000;4312500;3237500;1255
CRS3035RES1000mN3237000E4313000;4313500;3237500;282
CRS3035RES1000mN3237000E4314000;4314500;3237500;180
CRS3035RES1000mN3237000E4318000;4318500;3237500;1380
CRS3035RES1000mN3237000E4319000;4319500;3237500;401
CRS3035RES1000mN3237000E4322000;4322500;3237500;634
CRS3035RES1000mN3237000E4323000;4323500;3237500;458
CRS3035RES1000mN3237000E4324000;4324500;3237500;58
CRS3035RES1000mN3237000E4325000;4325500;3237500;204
CRS3035RES1000mN3237000E4328000;4328500;3237500;297
CRS3035RES1000mN3237000E4329000;4329500;3237500;393
CRS3035RES1000mN3237000E4331000;4331500;3237500;143
CRS3035RES1000mN3237000E4332000;4332500;3237500;1321
CRS3035RES1000mN3237000E4335000;4335500;3237500;1469
CRS3035RES1000mN3237000E4336000;4336500;3237500;343
CRS3035RES1000mN3237000E4337000;4337500;3237500;6
CRS3035RES1000mN3237000E4341000;4341500;3237500;9
CRS3035RES1000mN3237000E4343000;4343500;3237500;208
CRS3035RES1000mN3237000E4344000;4344500;3237500;178
CRS3035RES1000mN3237000E4346000;4346500;3237500;9
CRS3035RES1000mN3237000E4351000;4351500;3237500;602
CRS3035RES1000mN3237000E4352000;4352500;3237500;555
CRS3035RES1000mN3237000E4353000;4353500;3237500;8497
CRS3035RES1000mN3237000E4354000;4354500;3237500;6752
CRS3035RES1000mN3237000E4355000;4355500;3237500;1029
CRS3035RES1000mN3237000E4356000;4356500;3237500;73
CRS3035RES1000mN3237000E4357000;4357500;3237500;3099
CRS3035RES1000mN3237000E4358000;4358500;3237500;416
CRS3035RES1000mN3237000E4359000;4359500;3237500;2341
CRS3035RES1000mN3237000E4360000;4360500;3237500;1717
CRS3035RES1000mN3237000E4361000;4361500;3237500;239
CRS3035RES1000mN3237000E4363000;4363500;3237500;4
CRS3035RES1000mN3237000E4364000;4364500;3237500;75
CRS3035RES1000mN3237000E4365000;4365500;3237500;1894
CRS3035RES1000mN3237000E4366000;4366500;3237500;338
CRS3035RES1000mN3237000E4369000;4369500;3237500;62
CRS3035RES1000mN3237000E4370000;4370500;3237500;189
CRS3035RES1000mN3237000E4375000;4375500;3237500;84
CRS3035RES1000mN3237000E4376000;4376500;3237500;1597
CRS3035RES1000mN3237000E4377000;4377500;3237500;905
CRS3035RES1000mN3237000E4378000;4378500;3237500;69
CRS3035RES1000mN3237000E4383000;4383500;3237500;120
CRS3035RES1000mN3237000E4386000;4386500;3237500;653
CRS3035RES1000mN3237000E4387000;4387500;3237500;854
CRS3035RES1000mN3237000E4388000;4388500;3237500;275
CRS3035RES1000mN3237000E4389000;4389500;3237500;1176
CRS3035RES1000mN3237000E4390000;4390500;3237500;117
CRS3035RES1000mN3237000E4393000;4393500;3237500;7
CRS3035RES1000mN3237000E4394000;4394500;3237500;118
CRS3035RES1000mN3237000E4395000;4395500;3237500;605
CRS3035RES1000mN3237000E4396000;4396500;3237500;91
CRS3035RES1000mN3237000E4398000;4398500;3237500;188
CRS3035RES1000mN3237000E4408000;4408500;3237500;314
CRS3035RES1000mN3237000E4411000;4411500;3237500;173
CRS3035RES1000mN3237000E4412000;4412500;3237500;888
CRS3035RES1000mN3237000E4413000;4413500;3237500;102
CRS3035RES1000mN3237000E4416000;4416500;3237500;28
CRS3035RES1000mN3237000E4419000;4419500;3237500;18
CRS3035RES1000mN3237000E4423000;4423500;3237500;50
CRS3035RES1000mN3237000E4424000;4424500;3237500;195
CRS3035RES1000mN3237000E4425000;4425500;3237500;519
CRS3035RES1000mN3237000E4428000;4428500;3237500;13
CRS3035RES1000mN3237000E4429000;4429500;3237500;5
CRS3035RES1000mN3237000E4431000;4431500;3237500;546
CRS3035RES1000mN3237000E4432000;4432500;3237500;13
CRS3035RES1000mN3237000E4435000;4435500;3237500;233
CRS3035RES1000mN3237000E4436000;4436500;3237500;184
CRS3035RES1000mN3237000E4437000;4437500;3237500;99
CRS3035RES1000mN3237000E4438000;4438500;3237500;471
CRS3035RES1000mN3237000E4443000;4443500;3237500;75
CRS3035RES1000mN3237000E4444000;4444500;3237500;677
CRS3035RES1000mN3237000E4445000;4445500;3237500;258
CRS3035RES1000mN3237000E4450000;4450500;3237500;30
CRS3035RES1000mN3237000E4455000;4455500;3237500;6
CRS3035RES1000mN3237000E4461000;4461500;3237500;3
CRS3035RES1000mN3237000E4462000;4462500;3237500;110
CRS3035RES1000mN3237000E4464000;4464500;3237500;10
CRS3035RES1000mN3237000E4468000;4468500;3237500;13
CRS3035RES1000mN3237000E4470000;4470500;3237500;181
CRS3035RES1000mN3237000E4471000;4471500;3237500;7
CRS3035RES1000mN3237000E4479000;4479500;3237500;65
CRS3035RES1000mN3237000E4480000;4480500;3237500;130
CRS3035RES1000mN3237000E4487000;4487500;3237500;6
CRS3035RES1000mN3237000E4497000;4497500;3237500;7
CRS3035RES1000mN3237000E4498000;4498500;3237500;250
CRS3035RES1000mN3237000E4508000;4508500;3237500;3
CRS3035RES1000mN3237000E4515000;4515500;3237500;50
CRS3035RES1000mN3237000E4516000;4516500;3237500;360
CRS3035RES1000mN3237000E4517000;4517500;3237500;43
CRS3035RES1000mN3237000E4518000;4518500;3237500;38
CRS3035RES1000mN3237000E4519000;4519500;3237500;150
CRS3035RES1000mN3237000E4523000;4523500;3237500;21
CRS3035RES1000mN3237000E4532000;4532500;3237500;154
CRS3035RES1000mN3237000E4533000;4533500;3237500;42
CRS3035RES1000mN3237000E4534000;4534500;3237500;10
CRS3035RES1000mN3237000E4535000;4535500;3237500;14
CRS3035RES1000mN3237000E4536000;4536500;3237500;37
CRS3035RES1000mN3237000E4540000;4540500;3237500;201
CRS3035RES1000mN3237000E4542000;4542500;3237500;107
CRS3035RES1000mN3237000E4551000;4551500;3237500;97
CRS3035RES1000mN3237000E4552000;4552500;3237500;10
CRS3035RES1000mN3237000E4554000;4554500;3237500;23
CRS3035RES1000mN3237000E4555000;4555500;3237500;17
CRS3035RES1000mN3237000E4557000;4557500;3237500;816
CRS3035RES1000mN3237000E4558000;4558500;3237500;185
CRS3035RES1000mN3237000E4565000;4565500;3237500;113
CRS3035RES1000mN3237000E4566000;4566500;3237500;13
CRS3035RES1000mN3237000E4569000;4569500;3237500;3
CRS3035RES1000mN3237000E4570000;4570500;3237500;8
CRS3035RES1000mN3237000E4573000;4573500;3237500;39
CRS3035RES1000mN3237000E4574000;4574500;3237500;89
CRS3035RES1000mN3237000E4575000;4575500;3237500;17
CRS3035RES1000mN3237000E4587000;4587500;3237500;4
CRS3035RES1000mN3237000E4599000;4599500;3237500;110
CRS3035RES1000mN3237000E4603000;4603500;3237500;4
CRS3035RES1000mN3237000E4604000;4604500;3237500;14
CRS3035RES1000mN3237000E4605000;4605500;3237500;4
CRS3035RES1000mN3237000E4606000;4606500;3237500;4
CRS3035RES1000mN3237000E4607000;4607500;3237500;45
CRS3035RES1000mN3237000E4608000;4608500;3237500;99
CRS3035RES1000mN3237000E4609000;4609500;3237500;178
CRS3035RES1000mN3237000E4610000;4610500;3237500;1498
CRS3035RES1000mN3237000E4611000;4611500;3237500;2219
CRS3035RES1000mN3237000E4612000;4612500;3237500;460
CRS3035RES1000mN3237000E4613000;4613500;3237500;56
CRS3035RES1000mN3237000E4616000;4616500;3237500;105
CRS3035RES1000mN3237000E4617000;4617500;3237500;49
CRS3035RES1000mN3237000E4620000;4620500;3237500;57
CRS3035RES1000mN3237000E4628000;4628500;3237500;6
CRS3035RES1000mN3237000E4632000;4632500;3237500;9
CRS3035RES1000mN3237000E4635000;4635500;3237500;33
CRS3035RES1000mN3237000E4636000;4636500;3237500;860
CRS3035RES1000mN3237000E4637000;4637500;3237500;323
CRS3035RES1000mN3237000E4638000;4638500;3237500;5
CRS3035RES1000mN3237000E4639000;4639500;3237500;33
CRS3035RES1000mN3237000E4640000;4640500;3237500;230
CRS3035RES1000mN3237000E4641000;4641500;3237500;220
CRS3035RES1000mN3238000E4114000;4114500;3238500;47
CRS3035RES1000mN3238000E4115000;4115500;3238500;1475
CRS3035RES1000mN3238000E4116000;4116500;3238500;4167
CRS3035RES1000mN3238000E4117000;4117500;3238500;1983
CRS3035RES1000mN3238000E4118000;4118500;3238500;2511
CRS3035RES1000mN3238000E4119000;4119500;3238500;3317
CRS3035RES1000mN3238000E4120000;4120500;3238500;108
CRS3035RES1000mN3238000E4121000;4121500;3238500;8
CRS3035RES1000mN3238000E4122000;4122500;3238500;8
CRS3035RES1000mN3238000E4123000;4123500;3238500;15
CRS3035RES1000mN3238000E4124000;4124500;3238500;13
CRS3035RES1000mN3238000E4125000;4125500;3238500;17
CRS3035RES1000mN3238000E4126000;4126500;3238500;64
CRS3035RES1000mN3238000E4127000;4127500;3238500;116
CRS3035RES1000mN3238000E4128000;4128500;3238500;240
CRS3035RES1000mN3238000E4129000;4129500;3238500;155
CRS3035RES1000mN3238000E4130000;4130500;3238500;86
CRS3035RES1000mN3238000E4131000;4131500;3238500;29
CRS3035RES1000mN3238000E4132000;4132500;3238500;35
CRS3035RES1000mN3238000E4133000;4133500;3238500;21
CRS3035RES1000mN3238000E4134000;4134500;3238500;54
CRS3035RES1000mN3238000E4135000;4135500;3238500;97
CRS3035RES1000mN3238000E4136000;4136500;3238500;51
CRS3035RES1000mN3238000E4137000;4137500;3238500;24
CRS3035RES1000mN3238000E4138000;4138500;3238500;116
CRS3035RES1000mN3238000E4139000;4139500;3238500;57
CRS3035RES1000mN3238000E4140000;4140500;3238500;186
CRS3035RES1000mN3238000E4141000;4141500;3238500;312
CRS3035RES1000mN3238000E4142000;4142500;3238500;98
CRS3035RES1000mN3238000E4143000;4143500;3238500;3
CRS3035RES1000mN3238000E4144000;4144500;3238500;3
CRS3035RES1000mN3238000E4145000;4145500;3238500;26
CRS3035RES1000mN3238000E4146000;4146500;3238500;107
CRS3035RES1000mN3238000E4147000;4147500;3238500;400
CRS3035RES1000mN3238000E4148000;4148500;3238500;1118
CRS3035RES1000mN3238000E4149000;4149500;3238500;2605
CRS3035RES1000mN3238000E4150000;4150500;3238500;11
CRS3035RES1000mN3238000E4151000;4151500;3238500;228
CRS3035RES1000mN3238000E4152000;4152500;3238500;9
CRS3035RES1000mN3238000E4153000;4153500;3238500;3
CRS3035RES1000mN3238000E4154000;4154500;3238500;11
CRS3035RES1000mN3238000E4155000;4155500;3238500;11
CRS3035RES1000mN3238000E4159000;4159500;3238500;43
CRS3035RES1000mN3238000E4160000;4160500;3238500;102
CRS3035RES1000mN3238000E4161000;4161500;3238500;29
CRS3035RES1000mN3238000E4162000;4162500;3238500;20
CRS3035RES1000mN3238000E4163000;4163500;3238500;76
CRS3035RES1000mN3238000E4164000;4164500;3238500;27
CRS3035RES1000mN3238000E4165000;4165500;3238500;8
CRS3035RES1000mN3238000E4166000;4166500;3238500;33
CRS3035RES1000mN3238000E4167000;4167500;3238500;32
CRS3035RES1000mN3238000E4168000;4168500;3238500;28
CRS3035RES1000mN3238000E4169000;4169500;3238500;3
CRS3035RES1000mN3238000E4170000;4170500;3238500;43
CRS3035RES1000mN3238000E4171000;4171500;3238500;729
CRS3035RES1000mN3238000E4172000;4172500;3238500;411
CRS3035RES1000mN3238000E4173000;4173500;3238500;54
CRS3035RES1000mN3238000E4174000;4174500;3238500;23
CRS3035RES1000mN3238000E4177000;4177500;3238500;19
CRS3035RES1000mN3238000E4178000;4178500;3238500;65
CRS3035RES1000mN3238000E4179000;4179500;3238500;20
CRS3035RES1000mN3238000E4180000;4180500;3238500;550
CRS3035RES1000mN3238000E4181000;4181500;3238500;1471
CRS3035RES1000mN3238000E4182000;4182500;3238500;2413
CRS3035RES1000mN3238000E4183000;4183500;3238500;316
CRS3035RES1000mN3238000E4184000;4184500;3238500;60
CRS3035RES1000mN3238000E4185000;4185500;3238500;534
CRS3035RES1000mN3238000E4186000;4186500;3238500;2444
CRS3035RES1000mN3238000E4187000;4187500;3238500;94
CRS3035RES1000mN3238000E4188000;4188500;3238500;173
CRS3035RES1000mN3238000E4189000;4189500;3238500;358
CRS3035RES1000mN3238000E4190000;4190500;3238500;26
CRS3035RES1000mN3238000E4191000;4191500;3238500;204
CRS3035RES1000mN3238000E4192000;4192500;3238500;39
CRS3035RES1000mN3238000E4193000;4193500;3238500;92
CRS3035RES1000mN3238000E4194000;4194500;3238500;197
CRS3035RES1000mN3238000E4195000;4195500;3238500;754
CRS3035RES1000mN3238000E4196000;4196500;3238500;767
CRS3035RES1000mN3238000E4197000;4197500;3238500;19
CRS3035RES1000mN3238000E4198000;4198500;3238500;52
CRS3035RES1000mN3238000E4199000;4199500;3238500;44
CRS3035RES1000mN3238000E4200000;4200500;3238500;33
CRS3035RES1000mN3238000E4201000;4201500;3238500;37
CRS3035RES1000mN3238000E4202000;4202500;3238500;5
CRS3035RES1000mN3238000E4203000;4203500;3238500;193
CRS3035RES1000mN3238000E4204000;4204500;3238500;322
CRS3035RES1000mN3238000E4205000;4205500;3238500;43
CRS3035RES1000mN3238000E4206000;4206500;3238500;393
CRS3035RES1000mN3238000E4207000;4207500;3238500;43
CRS3035RES1000mN3238000E4208000;4208500;3238500;59
CRS3035RES1000mN3238000E4209000;4209500;3238500;28
CRS3035RES1000mN3238000E4210000;4210500;3238500;62
CRS3035RES1000mN3238000E4211000;4211500;3238500;1068
CRS3035RES1000mN3238000E4212000;4212500;3238500;702
CRS3035RES1000mN3238000E4213000;4213500;3238500;69
CRS3035RES1000mN3238000E4214000;4214500;3238500;66
CRS3035RES1000mN3238000E4215000;4215500;3238500;82
CRS3035RES1000mN3238000E4216000;4216500;3238500;211
CRS3035RES1000mN3238000E4217000;4217500;3238500;558
CRS3035RES1000mN3238000E4218000;4218500;3238500;480
CRS3035RES1000mN3238000E4219000;4219500;3238500;54
CRS3035RES1000mN3238000E4220000;4220500;3238500;263
CRS3035RES1000mN3238000E4221000;4221500;3238500;179
CRS3035RES1000mN3238000E4222000;4222500;3238500;111
CRS3035RES1000mN3238000E4223000;4223500;3238500;469
CRS3035RES1000mN3238000E4224000;4224500;3238500;130
CRS3035RES1000mN3238000E4225000;4225500;3238500;350
CRS3035RES1000mN3238000E4226000;4226500;3238500;568
CRS3035RES1000mN3238000E4227000;4227500;3238500;738
CRS3035RES1000mN3238000E4228000;4228500;3238500;46
CRS3035RES1000mN3238000E4229000;4229500;3238500;138
CRS3035RES1000mN3238000E4230000;4230500;3238500;53
CRS3035RES1000mN3238000E4231000;4231500;3238500;89
CRS3035RES1000mN3238000E4232000;4232500;3238500;100
CRS3035RES1000mN3238000E4233000;4233500;3238500;165
CRS3035RES1000mN3238000E4234000;4234500;3238500;374
CRS3035RES1000mN3238000E4235000;4235500;3238500;361
CRS3035RES1000mN3238000E4236000;4236500;3238500;180
CRS3035RES1000mN3238000E4237000;4237500;3238500;964
CRS3035RES1000mN3238000E4238000;4238500;3238500;65
CRS3035RES1000mN3238000E4239000;4239500;3238500;108
CRS3035RES1000mN3238000E4240000;4240500;3238500;56
CRS3035RES1000mN3238000E4241000;4241500;3238500;36
CRS3035RES1000mN3238000E4242000;4242500;3238500;3
CRS3035RES1000mN3238000E4243000;4243500;3238500;113
CRS3035RES1000mN3238000E4244000;4244500;3238500;79
CRS3035RES1000mN3238000E4245000;4245500;3238500;402
CRS3035RES1000mN3238000E4246000;4246500;3238500;1992
CRS3035RES1000mN3238000E4247000;4247500;3238500;345
CRS3035RES1000mN3238000E4248000;4248500;3238500;1024
CRS3035RES1000mN3238000E4249000;4249500;3238500;567
CRS3035RES1000mN3238000E4250000;4250500;3238500;229
CRS3035RES1000mN3238000E4251000;4251500;3238500;380
CRS3035RES1000mN3238000E4252000;4252500;3238500;278
CRS3035RES1000mN3238000E4253000;4253500;3238500;19
CRS3035RES1000mN3238000E4255000;4255500;3238500;382
CRS3035RES1000mN3238000E4256000;4256500;3238500;2179
CRS3035RES1000mN3238000E4257000;4257500;3238500;588
CRS3035RES1000mN3238000E4258000;4258500;3238500;136
CRS3035RES1000mN3238000E4259000;4259500;3238500;633
CRS3035RES1000mN3238000E4260000;4260500;3238500;565
CRS3035RES1000mN3238000E4261000;4261500;3238500;936
CRS3035RES1000mN3238000E4262000;4262500;3238500;130
CRS3035RES1000mN3238000E4265000;4265500;3238500;5
CRS3035RES1000mN3238000E4266000;4266500;3238500;4
CRS3035RES1000mN3238000E4267000;4267500;3238500;29
CRS3035RES1000mN3238000E4268000;4268500;3238500;3
